Name,IDA Count,INVA Count,AND2 Count,OR2 Count,XOR2 Count,NAND2 Count,NOR2 Count,XNOR2 Count,Count of Used Cells,Compressed Chr Size,a XOR b XOR c XOR d Count,(a AND b) XOR (c AND d) Count
mult8_cgp14ep_ep49152_wc17_csamcsa,9,5,160,50,96,1,0,1,322,2043,72,20
mult8_cgp14ep_ep63078_wc968_wtmcsa,41,16,105,50,55,9,15,13,304,2579,32,16
mult8_cgp14ep_ep32768_wc14_3_csamrca,1,1,157,46,95,0,2,0,302,1850,72,20
mult8_cgp14ep_ep13107_wc4416_wtmcsa,9,7,177,55,109,4,2,4,367,2453,76,38
mult8_cgp14ep_ep26214_wc128_2_rcam,6,1,149,52,85,2,1,1,297,1872,60,8
mult8_cgp14ep_ep62259_wc437_csamrca,13,6,103,41,58,14,8,9,252,1983,39,12
mult8_cgp14ep_ep63897_wc4484_wtmcla,50,29,101,53,43,32,30,19,357,3050,13,12
mult8_cgp14ep_ep19660_wc552_csamrca,1,2,156,48,94,0,0,0,301,1858,64,20
mult8_cgp14ep_ep55705_wc2750_rcam,15,4,122,50,62,5,9,3,270,1921,30,6
mult8_cgp14ep_ep26214_wc838_wtmrca,0,0,159,49,94,1,1,3,307,1935,61,36
mult8_cgp14ep_ep63078_wc2_3_wtmcsa,6,8,191,62,114,1,0,1,383,2441,87,38
mult8_cgp14ep_ep63078_wc205_2_rcam,11,6,115,39,78,6,8,5,268,1917,51,4
mult8_cgp14ep_ep42598_wc7_3_rcam,1,0,161,47,100,0,0,0,309,1861,76,12
mult8_cgp14ep_ep62259_wc744_csamrca,19,9,96,44,57,10,9,16,260,1963,28,12
mult8_cgp14ep_ep62259_wc251_wtmrca,23,3,115,39,73,3,8,2,266,2028,52,24
mult8_cgp14ep_ep19660_wc1088_wtmcsa,11,6,173,58,101,11,4,5,369,2472,70,36
mult8_cgp14ep_ep62259_wc1_2_wtmcla,12,11,200,71,117,5,2,7,425,2884,85,40
mult8_cgp14ep_ep62259_wc319_2_rcam,15,2,122,42,67,8,5,8,269,1963,43,6
mult8_cgp14ep_ep64716_wc32770_rcam,26,36,41,36,19,34,21,17,230,2059,0,0
mult8_cgp14ep_ep62259_wc4339_rcam,32,16,79,41,40,11,19,19,257,1987,11,4
mult8_cgp14ep_ep32768_wc442_rcam,3,0,155,47,102,0,0,0,307,1872,74,14
mult8_cgp14ep_ep13107_wc128_csamcsa,3,6,163,53,94,0,0,0,319,2018,67,14
mult8_cgp14ep_ep42598_wc402_csamcsa,6,6,145,53,76,5,1,3,295,2063,47,16
mult8_cgp14ep_ep64716_wc46410_wtmrca,30,26,43,34,26,22,28,23,232,2148,0,0
mult8_cgp14ep_ep19660_wc1344_wtmrca,1,0,158,44,101,0,0,1,305,1932,74,38
mult8_cgp14ep_ep13107_wc56_csamcsa,1,4,168,53,100,0,0,0,326,2023,70,26
mult8_cgp14ep_ep26214_wc8736_rcam,4,2,146,48,89,0,0,2,291,1871,57,8
mult8_cgp14ep_ep49152_wc256_2_csamrca,8,1,136,50,76,0,1,6,278,1891,52,18
mult8_cgp14ep_ep32768_wc9412_wtmcsa,13,8,163,60,90,4,4,4,346,2497,53,34
mult8_cgp14ep_ep55705_wc5638_wtmcsa,36,13,126,60,54,15,10,8,322,2538,23,14
mult8_cgp14ep_ep64716_wc4_5_wtmcsa,5,6,191,60,112,3,2,1,380,2449,87,38
mult8_cgp14ep_ep13107_wc384_wtmrca,0,0,164,48,99,0,1,0,312,1926,72,38
mult8_cgp14ep_ep26214_wc5776_wtmcsa,14,8,166,55,100,5,4,3,355,2479,63,36
mult8_cgp14ep_ep64716_wc27_2_csamrca,4,5,146,44,91,3,0,1,294,1868,69,18
mult8_cgp14ep_ep62259_wc7_3_rcam,5,0,159,47,98,1,0,0,310,1859,73,12
mult8_cgp14ep_ep26214_wc37472_wtmcla,20,17,172,61,109,9,12,12,412,2916,68,36
mult8_cgp14ep_ep65536_wc34_2_rcam,4,1,145,46,90,1,1,2,290,1883,68,10
mult8_cgp14ep_ep19660_wc10_4_wtmrca,1,1,164,47,101,0,1,0,315,1923,77,36
mult8_cgp14ep_ep62259_wc2496_csamcsa,36,6,97,54,41,9,13,8,264,2142,18,6
mult8_cgp14ep_ep19660_wc5536_wtmcsa,17,7,167,54,101,5,4,2,357,2484,67,38
mult8_cgp14ep_ep32768_wc4_4_wtmcla,23,9,197,65,114,6,11,8,433,2888,84,38
mult8_cgp14ep_ep55705_wc9_3_wtmrca,0,0,161,46,103,0,0,0,310,1935,78,36
mult8_cgp14ep_ep42598_wc15694_wtmcsa,25,12,141,59,70,7,9,6,329,2503,38,14
mult8_cgp14ep_ep65536_wc1200_csamrca,27,6,88,37,55,13,14,17,257,1996,29,14
mult8_cgp14ep_ep62259_wc34_wtmcla,21,14,174,61,102,8,15,6,401,2933,76,30
mult8_cgp14ep_ep26214_wc6792_wtmrca,4,0,156,48,95,0,3,0,306,1918,67,40
mult8_cgp14ep_ep42598_wc580_wtmcla,34,8,154,76,72,11,7,15,377,2941,45,22
mult8_cgp14ep_ep49152_wc83_wtmrca,3,1,149,45,89,0,2,0,289,1943,66,30
mult8_cgp14ep_ep26214_wc2400_csamrca,5,2,144,46,91,2,0,3,293,1877,63,12
mult8_cgp14ep_ep26214_wc6944_csamrca,2,0,149,49,93,0,1,1,295,1885,54,22
mult8_cgp14ep_ep63897_wc205_3_wtmcsa,26,7,131,55,82,3,6,4,314,2560,56,24
mult8_cgp14ep_ep63897_wc4544_wtmrca,29,17,75,41,30,14,18,9,233,2089,11,10
mult8_cgp14ep_ep63897_wc4092_rcam,30,16,74,44,34,13,19,14,244,2039,9,4
mult8_cgp14ep_ep65536_wc3_5_csamcsa,2,4,171,54,103,0,0,0,334,2016,76,22
mult8_cgp14ep_ep63897_wc22_4_wtmcla,25,7,188,65,107,4,9,7,412,2905,74,34
mult8_cgp14ep_ep55705_wc155_csamrca,11,2,137,48,76,4,2,0,280,1898,53,14
mult8_cgp14ep_ep13107_wc152_rcam,2,1,157,47,96,1,0,0,304,1868,68,12
mult8_cgp14ep_ep49152_wc40_wtmrca,4,1,148,45,88,2,0,0,288,1939,68,30
mult8_cgp14ep_ep63897_wc11_3_rcam,1,0,156,47,97,1,0,0,302,1867,73,12
mult8_cgp14ep_ep32768_wc296_wtmrca,0,0,163,47,102,0,0,0,312,1927,74,40
mult8_cgp14ep_ep65536_wc5640_csamrca,31,17,52,27,35,21,30,25,238,2062,6,4
mult8_cgp14ep_ep55705_wc5379_csamcsa,12,13,106,57,47,12,12,8,267,2115,16,8
mult8_cgp14ep_ep32768_wc956_rcam,3,3,143,45,88,3,1,4,290,1896,56,14
mult8_cgp14ep_ep42598_wc17408_csamrca,4,1,133,41,85,1,2,1,268,1909,56,16
mult8_cgp14ep_ep55705_wc1792_2_rcam,16,6,114,48,59,2,9,8,262,1957,29,4
mult8_cgp14ep_ep55705_wc16384_2_wtmrca,23,8,102,56,42,10,6,14,261,2049,16,8
mult8_cgp14ep_ep26214_wc546_rcam,6,0,150,49,85,1,2,3,296,1872,58,4
mult8_cgp14ep_ep26214_wc14_5_wtmrca,2,0,163,46,102,0,0,0,313,1931,76,38
mult8_cgp14ep_ep55705_wc3056_csamcsa,8,8,124,53,65,7,8,6,279,2115,29,8
mult8_cgp14ep_ep64716_wc24832_wtmrca,40,22,54,39,32,21,19,20,247,2148,0,2
mult8_cgp14ep_ep63897_wc60930_csamcsa,24,22,60,49,20,28,18,25,246,2190,0,4
mult8_cgp14ep_ep63078_wc5_csamcsa,1,4,170,53,102,1,0,0,331,2015,76,22
mult8_cgp14ep_ep62259_wc26_wtmrca,3,0,152,46,97,0,0,0,298,1949,75,32
mult8_cgp14ep_ep55705_wc164_4_wtmcsa,9,7,178,66,99,3,3,3,368,2484,68,40
mult8_cgp14ep_ep13107_wc30_2_wtmrca,2,0,163,48,100,0,0,1,314,1926,73,34
mult8_cgp14ep_ep65536_wc317_rcam,13,6,111,37,73,4,10,14,268,1936,46,6
mult8_cgp14ep_ep55705_wc11_2_csamcsa,2,4,163,54,97,0,1,2,323,2041,74,20
mult8_cgp14ep_ep64716_wc5128_csamrca,27,20,61,41,28,25,22,21,245,2040,7,4
mult8_cgp14ep_ep26214_wc192_2_wtmrca,3,0,160,49,96,1,0,0,309,1931,59,36
mult8_cgp14ep_ep63897_wc130_wtmcla,32,7,150,58,86,16,19,7,375,2958,57,24
mult8_cgp14ep_ep63078_wc131_2_csamcsa,16,5,133,50,78,2,2,5,291,2077,56,14
mult8_cgp14ep_ep63078_wc494_wtmcsa,25,13,133,54,71,8,5,6,315,2552,47,24
mult8_cgp14ep_ep26214_wc3326_rcam,3,1,148,50,87,0,0,1,290,1860,61,4
mult8_cgp14ep_ep42598_wc13_rcam,2,0,156,47,96,1,0,0,302,1852,73,10
mult8_cgp14ep_ep65536_wc2336_wtmcla,65,21,91,51,62,19,22,23,354,3062,20,10
mult8_cgp14ep_ep32768_wc1680_wtmcsa,16,9,163,57,92,4,8,7,356,2489,60,34
mult8_cgp14ep_ep64716_wc14_wtmrca,2,0,159,46,101,0,0,0,308,1931,76,34
mult8_cgp14ep_ep26214_wc1088_rcam,0,1,151,47,95,0,0,2,296,1867,64,10
mult8_cgp14ep_ep55705_wc1884_rcam,18,5,113,59,50,6,5,7,263,1944,24,6
mult8_cgp14ep_ep19660_wc10816_wtmcsa,16,12,168,58,103,5,5,6,373,2477,69,38
mult8_cgp14ep_ep19660_wc4864_wtmrca,1,1,160,49,96,0,2,2,311,1948,65,40
mult8_cgp14ep_ep13107_wc48_rcam,3,1,158,48,95,0,0,1,306,1856,70,8
mult8_cgp14ep_ep62259_wc43_4_wtmrca,8,0,144,44,90,0,0,1,287,1959,70,30
mult8_cgp14ep_ep65536_wc1881_rcam,16,18,75,39,44,16,24,14,246,1994,20,2
mult8_cgp14ep_ep32768_wc302_csamcsa,2,8,152,55,85,4,1,0,307,2061,55,14
mult8_cgp14ep_ep63078_wc776_2_csamrca,14,9,101,39,68,5,12,8,256,1982,32,14
mult8_cgp14ep_ep63897_wc103_2_wtmcla,31,9,157,63,87,9,8,12,376,2957,61,26
mult8_cgp14ep_ep42598_wc4_3_wtmcla,17,10,194,72,111,7,6,6,423,2890,81,42
mult8_cgp14ep_ep63078_wc4016_wtmcla,55,15,110,63,45,29,17,17,351,3045,18,14
mult8_cgp14ep_ep55705_wc31046_rcam,16,3,107,45,60,5,2,6,244,1939,27,6
mult8_cgp14ep_ep62259_wc4_wtmcsa,12,6,182,61,105,0,0,2,368,2463,82,36
mult8_cgp14ep_ep32768_wc276_csamrca,4,0,155,45,96,0,2,0,302,1867,70,24
mult8_cgp14ep_ep64716_wc2_5_csamcsa,0,4,174,53,104,0,0,0,335,2017,77,24
mult8_cgp14ep_ep19660_wc8_3_csamcsa,2,4,170,52,101,0,1,0,330,2008,75,24
mult8_cgp14ep_ep32768_wc31764_wtmcla,28,17,154,59,87,17,17,17,396,2943,48,28
mult8_cgp14ep_ep42598_wc5130_rcam,7,7,129,48,80,7,3,2,283,1897,48,4
mult8_cgp14ep_ep65536_wc608_csamrca,18,10,95,34,69,9,10,16,261,1960,40,12
mult8_cgp14ep_ep32768_wc5_csamrca,1,0,160,47,99,0,0,0,307,1849,75,22
